Nome Jogador,Valor Mercado,ID_Jogador,País de Origem,Posição,Numero_da_Camisa,Data_de_Nascimento,Altura,Pe,No_time_desde,Identifier,Camp,Ano,Time
Maicon,"3,90 mi. €",84695,Brasil,            Zagueiro,33,14/09/1988 (32),"1,91m",direito,07/03/2022,BRA1_2022,BRA1,2022,Santos FC
Emiliano Velázquez,"1,00 mi. €",189458,Uruguai,            Zagueiro,61,30/04/1994 (26),"1,84m",direito,30/08/2021,BRA1_2022,BRA1,2022,Santos FC
Luiz Felipe,400 mil €,373150,Brasil,            Zagueiro,2,09/09/1993 (27),"1,89m",direito,19/02/2016,BRA1_2022,BRA1,2022,Santos FC
Eduardo Bauermann,250 mil €,294804,Brasil,            Zagueiro,4,13/02/1996 (24),"1,88m",direito,19/01/2022,BRA1_2022,BRA1,2022,Santos FC
Alex,200 mil €,628223,Brasil,            Zagueiro,-,10/05/1999 (21),"1,89m",esquerdo,01/05/2019,BRA1_2022,BRA1,2022,Santos FC
Derick,-,574764,Brasil,            Zagueiro,-,16/05/2002 (18),"1,94m",direito,01/01/2023,BRA1_2022,BRA1,2022,Santos FC
Leonardo Zabala,-,661852,Bolívia,            Zagueiro,-,23/05/2002 (18),"1,88m",esquerdo,01/01/2024,BRA1_2022,BRA1,2022,Santos FC
Jair Cunha,-,984096,Brasil,            Zagueiro,-,07/03/2005 (15),"1,98m",ambidestro,01/01/2024,BRA1_2022,BRA1,2022,Santos FC
Robson Reis,-,816143,Brasil,            Zagueiro,26,21/05/2000 (20),"1,96m",direito,01/03/2021,BRA1_2022,BRA1,2022,Santos FC
Kaiky,-,743589,Brasil,            Zagueiro,28,12/01/2004 (16),"1,82m",direito,01/03/2021,BRA1_2022,BRA1,2022,Santos FC
Felipe Jonatan,"3,00 mi. €",587786,Brasil,            Lateral Esq.,3,15/02/1998 (22),"1,76m",esquerdo,01/03/2019,BRA1_2022,BRA1,2022,Santos FC
Kevyson,-,1032891,Brasil,            Lateral Esq.,-,29/03/2004 (16),"1,74m",esquerdo,01/04/2023,BRA1_2022,BRA1,2022,Santos FC
Lucas Pires,-,927768,Brasil,            Lateral Esq.,44,24/03/2001 (19),"1,82m",esquerdo,01/01/2022,BRA1_2022,BRA1,2022,Santos FC
Auro,"1,00 mi. €",294796,Brasil,            Lateral Dir.,27,23/01/1996 (24),"1,68m",direito,18/02/2022,BRA1_2022,BRA1,2022,Santos FC
Madson,900 mil €,177845,Brasil,            Lateral Dir.,13,13/01/1992 (28),"1,82m",direito,01/01/2020,BRA1_2022,BRA1,2022,Santos FC
Nathan,200 mil €,740273,Brasil,            Lateral Dir.,-,05/09/2001 (19),"1,83m",direito,05/08/2022,BRA1_2022,BRA1,2022,Santos FC
Rodrigo Fernández Cedrés,"1,50 mi. €",458047,Uruguai,            Volante,14,03/01/1996 (24),"1,74m",direito,01/01/2023,BRA1_2022,BRA1,2022,Santos FC
Sandry,900 mil €,574768,Brasil,            Volante,6,30/08/2002 (18),"1,70m",direito,01/07/2019,BRA1_2022,BRA1,2022,Santos FC
Willian Maranhão,500 mil €,538107,Brasil,            Volante,5,14/12/1995 (25),"1,79m",esquerdo,25/03/2022,BRA1_2022,BRA1,2022,Santos FC
Vinicius Balieiro,-,813108,Brasil,            Volante,17,28/05/1999 (21),"1,78m",direito,01/01/2024,BRA1_2022,BRA1,2022,Santos FC
Zanocelo,-,646404,Brasil,            Volante,25,30/01/2001 (19),"1,85m",direito,01/01/2023,BRA1_2022,BRA1,2022,Santos FC
Camacho,800 mil €,97507,Brasil,            Meia Central,29,02/03/1990 (30),"1,80m",direito,15/06/2021,BRA1_2022,BRA1,2022,Santos FC
Jobson,700 mil €,519875,Brasil,            Meia Central,-,13/09/1995 (25),"1,85m",direito,16/04/2019,BRA1_2022,BRA1,2022,Santos FC
Ivonei,500 mil €,627232,Brasil,            Meia Central,-,16/04/2002 (18),"1,75m",direito,01/01/2023,BRA1_2022,BRA1,2022,Santos FC
Ed Carlos,-,624870,Brasil,            Meia Central,-,19/03/2001 (19),"1,87m",esquerdo,01/01/2023,BRA1_2022,BRA1,2022,Santos FC
Luan,"6,50 mi. €",313106,Brasil,            Meia Ofensivo,-,27/03/1993 (27),"1,80m",direito,08/08/2022,BRA1_2022,BRA1,2022,Santos FC
Carlos Sánchez,"2,00 mi. €",74373,Uruguai,            Meia Ofensivo,7,02/12/1984 (36),"1,72m",direito,24/07/2018,BRA1_2022,BRA1,2022,Santos FC
Gabriel Carabajal,"1,60 mi. €",280157,Argentina,            Meia Ofensivo,-,09/12/1990 (30),"1,78m",direito,12/08/2022,BRA1_2022,BRA1,2022,Santos FC
Jhojan Julio,"1,30 mi. €",390926,Equador,            Meia Ofensivo,8,11/02/1998 (22),"1,70m",direito,31/03/2022,BRA1_2022,BRA1,2022,Santos FC
Luiz Henrique,300 mil €,631275,Brasil,            Meia Ofensivo,47,03/05/1999 (21),"1,78m",esquerdo,12/08/2021,BRA1_2022,BRA1,2022,Santos FC
Miguelito,-,1063811,Bolívia,            Meia Ofensivo,-,25/04/2004 (16),"1,77m",esquerdo,01/04/2023,BRA1_2022,BRA1,2022,Santos FC
Gabriel Pirani,-,813107,Brasil,            Meia Ofensivo,20,12/04/2002 (18),"1,70m",direito,01/03/2021,BRA1_2022,BRA1,2022,Santos FC
Bruno Oliveira,-,795578,Brasil,            Meia Ofensivo,40,01/02/1998 (22),"1,77m",esquerdo,19/01/2022,BRA1_2022,BRA1,2022,Santos FC
Yeferson Soteldo,"8,00 mi. €",312294,Venezuela,            Ponta Esquerda,-,30/06/1997 (23),"1,60m",direito,03/07/2023,BRA1_2022,BRA1,2022,Santos FC
Lucas Braga,800 mil €,606850,Brasil,            Ponta Esquerda,30,10/11/1996 (24),"1,84m",direito,05/06/2019,BRA1_2022,BRA1,2022,Santos FC
Allanzinho,50 mil €,685768,Brasil,            Ponta Esquerda,49,04/04/2000 (20),"1,75m",direito,,BRA1_2022,BRA1,2022,Santos FC
Fernandinho,-,868889,Brasil,            Ponta Esquerda,-,20/03/2003 (17),"1,71m",direito,,BRA1_2022,BRA1,2022,Santos FC
Marcos Guilherme,"2,50 mi. €",255989,Brasil,            Ponta Direita,23,05/08/1995 (25),"1,73m",direito,28/05/2021,BRA1_2022,BRA1,2022,Santos FC
Renyer,675 mil €,668236,Brasil,            Ponta Direita,-,12/07/2003 (17),"1,74m",esquerdo,,BRA1_2022,BRA1,2022,Santos FC
Tailson,650 mil €,646434,Brasil,            Ponta Direita,39,05/03/1999 (21),"1,77m",ambidestro,01/04/2019,BRA1_2022,BRA1,2022,Santos FC
Weslley Patati,-,959106,Brasil,            Ponta Direita,-,01/10/2003 (17),"1,72m",esquerdo,01/08/2023,BRA1_2022,BRA1,2022,Santos FC
Ângelo,-,743598,Brasil,            Ponta Direita,11,21/12/2004 (16),"1,80m",esquerdo,01/01/2021,BRA1_2022,BRA1,2022,Santos FC
Lucas Barbosa,-,816144,Brasil,            Ponta Direita,21,22/02/2001 (19),"1,94m",esquerdo,01/01/2022,BRA1_2022,BRA1,2022,Santos FC
Ricardo Goulart,"6,00 mi. €",106076,Brasil,            Seg. Atacante,10,05/06/1991 (29),"1,81m",direito,11/01/2022,BRA1_2022,BRA1,2022,Santos FC
Bryan Angulo,"2,00 mi. €",319911,Equador,            Centroavante,15,30/11/1995 (25),"1,83m",direito,02/04/2022,BRA1_2022,BRA1,2022,Santos FC
Léo Baptistão,"2,00 mi. €",221899,Brasil,            Centroavante,92,26/08/1992 (28),"1,83m",direito,18/08/2021,BRA1_2022,BRA1,2022,Santos FC
Marcos Leonardo,"1,50 mi. €",668267,Brasil,            Centroavante,9,02/05/2003 (17),"1,77m",direito,01/07/2020,BRA1_2022,BRA1,2022,Santos FC
Rwan Cruz,-,973569,Brasil,            Centroavante,12,20/05/2001 (19),"1,87m",direito,01/01/2022,BRA1_2022,BRA1,2022,Santos FC
João Paulo,"3,00 mi. €",275412,Brasil,            Goleiro,34,29/06/1995 (26),"1,88m",direito,01/07/2014,BRA1_2023,BRA1,2023,Santos FC
Vladimir,350 mil €,98930,Brasil,            Goleiro,1,16/07/1989 (32),"1,91m",direito,01/01/2023,BRA1_2023,BRA1,2023,Santos FC
Paulo Mazoti,100 mil €,813111,Brasil,            Goleiro,50,11/07/2000 (21),"1,88m",direito,01/03/2021,BRA1_2023,BRA1,2023,Santos FC
Diógenes,-,907359,Brasil,            Goleiro,52,06/01/2001 (20),"1,90m",direito,01/07/2021,BRA1_2023,BRA1,2023,Santos FC
Eduardo Bauermann,"1,50 mi. €",294804,Brasil,            Zagueiro,4,13/02/1996 (25),"1,88m",direito,19/01/2022,BRA1_2023,BRA1,2023,Santos FC
Luiz Felipe,"1,20 mi. €",373150,Brasil,            Zagueiro,2,09/09/1993 (28),"1,89m",direito,19/02/2016,BRA1_2023,BRA1,2023,Santos FC
Maicon,"1,20 mi. €",84695,Brasil,            Zagueiro,33,14/09/1988 (33),"1,91m",direito,07/03/2022,BRA1_2023,BRA1,2023,Santos FC
Basso,700 mil €,410183,Brasil,            Zagueiro,-,13/01/1997 (24),"1,87m",direito,31/07/2023,BRA1_2023,BRA1,2023,Santos FC
Messias,700 mil €,401539,Brasil,            Zagueiro,24,03/11/1994 (27),"1,91m",direito,01/01/2023,BRA1_2023,BRA1,2023,Santos FC
Alex,600 mil €,628223,Brasil,            Zagueiro,31,10/05/1999 (22),"1,89m",esquerdo,01/05/2019,BRA1_2023,BRA1,2023,Santos FC
Joaquim,100 mil €,860857,Brasil,            Zagueiro,28,28/12/1998 (23),"1,90m",direito,05/02/2023,BRA1_2023,BRA1,2023,Santos FC
Leonardo Zabala,-,661852,Bolívia,            Zagueiro,26,23/05/2002 (19),"1,88m",esquerdo,01/01/2024,BRA1_2023,BRA1,2023,Santos FC
Jair Cunha,-,984096,Brasil,            Zagueiro,32,07/03/2005 (16),"1,98m",ambidestro,01/01/2024,BRA1_2023,BRA1,2023,Santos FC
Felipe Jonatan,"4,00 mi. €",587786,Brasil,            Lateral Esq.,3,15/02/1998 (23),"1,76m",esquerdo,01/03/2019,BRA1_2023,BRA1,2023,Santos FC
Dodô,"1,50 mi. €",109038,Brasil,            Lateral Esq.,16,06/02/1992 (29),"1,78m",esquerdo,10/07/2023,BRA1_2023,BRA1,2023,Santos FC
Pedrinho,-,984094,Brasil,            Lateral Esq.,27,24/06/2002 (19),"1,80m",esquerdo,,BRA1_2023,BRA1,2023,Santos FC
Kevyson,-,1032891,Brasil,            Lateral Esq.,38,29/03/2004 (17),"1,74m",esquerdo,01/04/2023,BRA1_2023,BRA1,2023,Santos FC
Lucas Pires,-,927768,Brasil,            Lateral Esq.,44,24/03/2001 (20),"1,82m",esquerdo,01/01/2022,BRA1_2023,BRA1,2023,Santos FC
João Lucas,"2,50 mi. €",672292,Brasil,            Lateral Dir.,13,09/03/1998 (23),"1,81m",direito,01/01/2023,BRA1_2023,BRA1,2023,Santos FC
Nathan,"1,50 mi. €",740273,Brasil,            Lateral Dir.,-,05/09/2001 (20),"1,83m",direito,05/08/2022,BRA1_2023,BRA1,2023,Santos FC
Júnior Caiçara,900 mil €,112062,Brasil,            Lateral Dir.,80,27/04/1989 (32),"1,73m",direito,22/08/2023,BRA1_2023,BRA1,2023,Santos FC
Gabriel Inocêncio,100 mil €,788402,Brasil,            Lateral Dir.,12,20/08/1994 (27),"1,75m",direito,10/04/2023,BRA1_2023,BRA1,2023,Santos FC
Cadu,50 mil €,687678,Brasil,            Lateral Dir.,40,21/02/2002 (19),"1,72m",direito,,BRA1_2023,BRA1,2023,Santos FC
Sandry,"3,50 mi. €",574768,Brasil,            Volante,6,30/08/2002 (19),"1,70m",direito,01/07/2019,BRA1_2023,BRA1,2023,Santos FC
Alison,"2,00 mi. €",167825,Brasil,            Volante,5,01/03/1993 (28),"1,82m",direito,10/02/2023,BRA1_2023,BRA1,2023,Santos FC
Zanocelo,"1,50 mi. €",646404,Brasil,            Volante,-,30/01/2001 (20),"1,85m",direito,01/01/2023,BRA1_2023,BRA1,2023,Santos FC
Vinicius Balieiro,"1,50 mi. €",813108,Brasil,            Volante,-,28/05/1999 (22),"1,78m",direito,01/01/2024,BRA1_2023,BRA1,2023,Santos FC
Rodrigo Fernández Cedrés,"1,10 mi. €",458047,Uruguai,            Volante,14,03/01/1996 (25),"1,74m",direito,01/01/2023,BRA1_2023,BRA1,2023,Santos FC
Dodi,"1,00 mi. €",373174,Brasil,            Volante,19,17/04/1996 (25),"1,69m",direito,01/01/2023,BRA1_2023,BRA1,2023,Santos FC
Tomás Rincón,"1,00 mi. €",75942,Venezuela,            Volante,25,13/01/1988 (33),"1,75m",direito,16/08/2023,BRA1_2023,BRA1,2023,Santos FC
Jean Lucas,"8,00 mi. €",578872,Brasil,            Meia Central,8,22/06/1998 (23),"1,81m",direito,16/07/2023,BRA1_2023,BRA1,2023,Santos FC
Nonato,"1,80 mi. €",546172,Brasil,            Meia Central,7,03/03/1998 (23),"1,75m",direito,13/01/2024,BRA1_2023,BRA1,2023,Santos FC
Ivonei,800 mil €,627232,Brasil,            Meia Central,15,16/04/2002 (19),"1,75m",direito,01/01/2023,BRA1_2023,BRA1,2023,Santos FC
Camacho,700 mil €,97507,Brasil,            Meia Central,29,02/03/1990 (31),"1,80m",direito,15/06/2021,BRA1_2023,BRA1,2023,Santos FC
Balão,-,887479,Brasil,            Meia Central,35,07/01/2003 (18),"1,78m",direito,,BRA1_2023,BRA1,2023,Santos FC
Ed Carlos,-,624870,Brasil,            Meia Central,37,19/03/2001 (20),"1,87m",esquerdo,01/01/2023,BRA1_2023,BRA1,2023,Santos FC
Gabriel Pirani,"4,50 mi. €",813107,Brasil,            Meia Ofensivo,18,12/04/2002 (19),"1,70m",direito,01/03/2021,BRA1_2023,BRA1,2023,Santos FC
Lucas Lima,"1,10 mi. €",232847,Brasil,            Meia Ofensivo,23,09/07/1990 (31),"1,76m",esquerdo,06/02/2023,BRA1_2023,BRA1,2023,Santos FC
Luan Dias,750 mil €,739218,Brasil,            Meia Ofensivo,97,31/07/1997 (24),"1,81m",esquerdo,10/04/2023,BRA1_2023,BRA1,2023,Santos FC
Gabriel Carabajal,700 mil €,280157,Argentina,            Meia Ofensivo,-,09/12/1990 (31),"1,78m",direito,12/08/2022,BRA1_2023,BRA1,2023,Santos FC
Miguelito,-,1063811,Bolívia,            Meia Ofensivo,47,25/04/2004 (17),"1,77m",esquerdo,01/04/2023,BRA1_2023,BRA1,2023,Santos FC
Yeferson Soteldo,"7,00 mi. €",312294,Venezuela,            Ponta Esquerda,10,30/06/1997 (24),"1,60m",direito,03/07/2023,BRA1_2023,BRA1,2023,Santos FC
Lucas Braga,"2,00 mi. €",606850,Brasil,            Ponta Esquerda,30,10/11/1996 (25),"1,84m",direito,05/06/2019,BRA1_2023,BRA1,2023,Santos FC
Stiven Mendoza,"1,30 mi. €",131101,Colômbia,            Ponta Esquerda,20,27/06/1992 (29),"1,71m",esquerdo,01/01/2023,BRA1_2023,BRA1,2023,Santos FC
Daniel Ruiz Rivera,750 mil €,650833,Colômbia,            Ponta Esquerda,-,30/07/2001 (20),"1,71m",esquerdo,07/02/2023,BRA1_2023,BRA1,2023,Santos FC
Ângelo,"10,00 mi. €",743598,Brasil,            Ponta Direita,-,21/12/2004 (17),"1,80m",esquerdo,01/01/2021,BRA1_2023,BRA1,2023,Santos FC
Lucas Barbosa,100 mil €,816144,Brasil,            Ponta Direita,21,22/02/2001 (20),"1,94m",esquerdo,01/01/2022,BRA1_2023,BRA1,2023,Santos FC
Weslley Patati,-,959106,Brasil,            Ponta Direita,43,01/10/2003 (18),"1,72m",esquerdo,01/08/2023,BRA1_2023,BRA1,2023,Santos FC
Alfredo Morelos,"13,00 mi. €",338962,Colômbia,            Centroavante,22,21/06/1996 (25),"1,77m",direito,04/09/2023,BRA1_2023,BRA1,2023,Santos FC
Marcos Leonardo,"5,00 mi. €",668267,Brasil,            Centroavante,9,02/05/2003 (18),"1,77m",direito,01/07/2020,BRA1_2023,BRA1,2023,Santos FC
Julio Furch,"2,50 mi. €",149393,Argentina,            Centroavante,11,29/07/1989 (32),"1,88m",direito,26/07/2023,BRA1_2023,BRA1,2023,Santos FC
Raniel,"1,50 mi. €",349583,Brasil,            Centroavante,99,11/06/1996 (25),"1,81m",direito,16/12/2019,BRA1_2023,BRA1,2023,Santos FC
Maximiliano Silvera,750 mil €,365827,Uruguai,            Centroavante,17,05/09/1997 (24),"1,76m",direito,30/08/2023,BRA1_2023,BRA1,2023,Santos FC
Bruno Mezenga,350 mil €,54044,Brasil,            Centroavante,88,08/08/1988 (33),"1,85m",esquerdo,10/04/2023,BRA1_2023,BRA1,2023,Santos FC
Rwan Cruz,-,973569,Brasil,            Centroavante,-,20/05/2001 (20),"1,87m",direito,01/01/2022,BRA1_2023,BRA1,2023,Santos FC
Deivid Washington,-,1082850,Brasil,            Centroavante,36,05/06/2005 (16),"1,87m",direito,03/04/2023,BRA1_2023,BRA1,2023,Santos FC
Jandrei,800 mil €,512344,Brasil,            Goleiro,93,01/03/1993 (28),"1,86m",direito,01/01/2022,BRA1_2023,BRA1,2023,São Paulo FC
Felipe Alves,750 mil €,189682,Brasil,            Goleiro,1,21/05/1988 (33),"1,87m",esquerdo,29/07/2022,BRA1_2023,BRA1,2023,São Paulo FC
Rafael,750 mil €,68097,Brasil,            Goleiro,23,23/06/1989 (32),"1,92m",esquerdo,01/01/2023,BRA1_2023,BRA1,2023,São Paulo FC
Leandro Mathias,-,838386,Brasil,            Goleiro,40,14/11/2004 (17),"1,88m",esquerdo,,BRA1_2023,BRA1,2023,São Paulo FC
Young,-,894532,Brasil,            Goleiro,50,07/03/2002 (19),"2,01m",direito,01/01/2023,BRA1_2023,BRA1,2023,São Paulo FC
Alan Franco,"3,00 mi. €",503343,Argentina,            Zagueiro,28,11/10/1996 (25),"1,83m",direito,05/01/2023,BRA1_2023,BRA1,2023,São Paulo FC
Robert Arboleda,"2,20 mi. €",139867,Equador,            Zagueiro,5,22/10/1991 (30),"1,89m",direito,05/07/2017,BRA1_2023,BRA1,2023,São Paulo FC
Diego Costa,"1,80 mi. €",546212,Brasil,            Zagueiro,4,21/07/1999 (22),"1,84m",direito,01/01/2020,BRA1_2023,BRA1,2023,São Paulo FC
Nahuel Ferraresi,"1,50 mi. €",466336,Venezuela,            Zagueiro,3,19/11/1998 (23),"1,88m",direito,05/01/2024,BRA1_2023,BRA1,2023,São Paulo FC
Walce,"1,50 mi. €",574903,Brasil,            Zagueiro,43,02/02/1999 (22),"1,88m",direito,19/02/2019,BRA1_2023,BRA1,2023,São Paulo FC
Ythallo,-,980854,Brasil,            Zagueiro,-,22/07/2004 (17),-, ,,BRA1_2023,BRA1,2023,São Paulo FC
Lucas Beraldo,-,872171,Brasil,            Zagueiro,35,24/11/2003 (18),"1,82m",esquerdo,01/07/2022,BRA1_2023,BRA1,2023,São Paulo FC
Matheus Belém,-,980825,Brasil,            Zagueiro,44,13/03/2003 (18),"1,86m",esquerdo,01/01/2023,BRA1_2023,BRA1,2023,São Paulo FC
Caio Paulista,"2,20 mi. €",601011,Brasil,            Lateral Esq.,38,11/05/1998 (23),"1,84m",esquerdo,23/01/2023,BRA1_2023,BRA1,2023,São Paulo FC
Welington,"1,50 mi. €",729264,Brasil,            Lateral Esq.,6,19/02/2001 (20),"1,70m",esquerdo,01/03/2021,BRA1_2023,BRA1,2023,São Paulo FC
Patryck,"1,00 mi. €",662326,Brasil,            Lateral Esq.,36,18/01/2003 (18),"1,84m",esquerdo,01/01/2023,BRA1_2023,BRA1,2023,São Paulo FC
Igor Vinícius,"2,50 mi. €",552240,Brasil,            Lateral Dir.,2,01/04/1997 (24),"1,74m",direito,01/01/2020,BRA1_2023,BRA1,2023,São Paulo FC
Luis Orejuela,"1,20 mi. €",331057,Colômbia,            Lateral Dir.,17,20/08/1995 (26),"1,80m",direito,11/03/2021,BRA1_2023,BRA1,2023,São Paulo FC
Rafinha,600 mil €,33947,Brasil,            Lateral Dir.,13,07/09/1985 (36),"1,72m",direito,19/01/2022,BRA1_2023,BRA1,2023,São Paulo FC
Raí Ramos,75 mil €,439460,Brasil,            Lateral Dir.,34,06/05/1994 (27),"1,79m",direito,24/03/2023,BRA1_2023,BRA1,2023,São Paulo FC
João Moreira,-,929866,Brasil,            Lateral Dir.,30,21/05/2004 (17),"1,75m",direito,01/02/2022,BRA1_2023,BRA1,2023,São Paulo FC
Nathan Mendes,-,887801,Brasil,            Lateral Dir.,45,19/08/2002 (19),"1,82m",direito,01/01/2022,BRA1_2023,BRA1,2023,São Paulo FC
Luan Santos,"5,00 mi. €",574904,Brasil,            Volante,8,14/05/1999 (22),"1,75m",direito,01/07/2018,BRA1_2023,BRA1,2023,São Paulo FC
Jhegson Méndez,"1,50 mi. €",330682,Equador,            Volante,21,26/04/1997 (24),"1,80m",direito,09/01/2023,BRA1_2023,BRA1,2023,São Paulo FC
Gabriel Neves,"1,00 mi. €",454181,Uruguai,            Volante,20,11/08/1997 (24),"1,71m",direito,01/01/2023,BRA1_2023,BRA1,2023,São Paulo FC
Pablo Maia,-,892089,Brasil,            Volante,29,10/01/2002 (19),"1,78m",direito,01/01/2022,BRA1_2023,BRA1,2023,São Paulo FC
Felipe Negrucci,-,980837,Brasil,            Volante,46,04/05/2004 (17),"1,79m",direito,,BRA1_2023,BRA1,2023,São Paulo FC
Giuliano Galoppo,"6,00 mi. €",567249,Argentina,            Meia Central,14,18/06/1999 (22),"1,79m",direito,26/07/2022,BRA1_2023,BRA1,2023,São Paulo FC
Rodrigo Nestor,"5,00 mi. €",468304,Brasil,            Meia Central,11,09/08/2000 (21),"1,75m",esquerdo,01/01/2020,BRA1_2023,BRA1,2023,São Paulo FC
Liziero,"4,00 mi. €",401526,Brasil,            Meia Central,-,07/02/1998 (23),"1,77m",esquerdo,01/01/2018,BRA1_2023,BRA1,2023,São Paulo FC
Alisson,"1,50 mi. €",229736,Brasil,            Meia Central,-,25/06/1993 (28),"1,74m",direito,21/01/2022,BRA1_2023,BRA1,2023,São Paulo FC
Talles Costa,"1,20 mi. €",627222,Brasil,            Meia Central,37,02/08/2002 (19),"1,76m",direito,01/03/2021,BRA1_2023,BRA1,2023,São Paulo FC
Pedro Vilhena,250 mil €,729263,Brasil,            Meia Central,47,18/02/2002 (19),"1,75m",direito,01/01/2023,BRA1_2023,BRA1,2023,São Paulo FC
Vinicius,-,1082804,Brasil,            Meia Central,-,23/09/2002 (19),-,direito,,BRA1_2023,BRA1,2023,São Paulo FC
Rodriguinho,-,743593,Brasil,            Meia Central,18,16/03/2004 (17),"1,85m",direito,07/07/2022,BRA1_2023,BRA1,2023,São Paulo FC
James Rodríguez,"20,00 mi. €",88103,Colômbia,            Meia Ofensivo,19,12/07/1991 (30),"1,80m",esquerdo,29/07/2023,BRA1_2023,BRA1,2023,São Paulo FC
Marcos Paulo,"7,00 mi. €",612496,Portugal,            Ponta Esquerda,32,01/02/2001 (20),"1,86m",direito,01/01/2023,BRA1_2023,BRA1,2023,São Paulo FC
Michel Araújo,"2,00 mi. €",482144,Uruguai,            Ponta Esquerda,15,28/09/1996 (25),"1,78m",esquerdo,27/08/2024,BRA1_2023,BRA1,2023,São Paulo FC
David,"2,00 mi. €",373189,Brasil,            Ponta Esquerda,22,17/10/1995 (26),"1,79m",direito,20/01/2023,BRA1_2023,BRA1,2023,São Paulo FC
Pedrinho,"1,50 mi. €",538978,Brasil,            Ponta Esquerda,-,10/11/1999 (22),"1,76m",direito,01/01/2023,BRA1_2023,BRA1,2023,São Paulo FC
Caio Matheus,-,963727,Brasil,            Ponta Esquerda,33,19/02/2004 (17),"1,74m",direito,,BRA1_2023,BRA1,2023,São Paulo FC
William Gomes,-,1004725,Brasil,            Ponta Esquerda,39,15/03/2006 (15),"1,71m",esquerdo,01/01/2024,BRA1_2023,BRA1,2023,São Paulo FC
Lucas Moura,"22,00 mi. €",77100,Brasil,            Ponta Direita,7,13/08/1992 (29),"1,72m",direito,02/08/2023,BRA1_2023,BRA1,2023,São Paulo FC
Wellington Rato,350 mil €,542483,Brasil,            Ponta Direita,27,18/06/1992 (29),"1,72m",esquerdo,01/01/2023,BRA1_2023,BRA1,2023,São Paulo FC
Luciano,"3,50 mi. €",223560,Brasil,            Seg. Atacante,10,18/05/1993 (28),"1,81m",esquerdo,19/08/2020,BRA1_2023,BRA1,2023,São Paulo FC
Jonathan Calleri,"4,50 mi. €",284727,Argentina,            Centroavante,9,23/09/1993 (28),"1,81m",direito,25/07/2022,BRA1_2023,BRA1,2023,São Paulo FC
Alexandre Pato,"1,50 mi. €",37579,Brasil,            Centroavante,12,02/09/1989 (32),"1,80m",direito,26/05/2023,BRA1_2023,BRA1,2023,São Paulo FC
Juan,500 mil €,662332,Brasil,            Centroavante,31,07/03/2002 (19),"1,77m",direito,01/01/2022,BRA1_2023,BRA1,2023,São Paulo FC
Erison,500 mil €,787238,Brasil,            Centroavante,49,13/04/1999 (22),"1,80m",esquerdo,01/02/2023,BRA1_2023,BRA1,2023,São Paulo FC
Talles Wander,-,980866,Brasil,            Centroavante,26,24/10/2003 (18),"1,80m",direito,01/01/2024,BRA1_2023,BRA1,2023,São Paulo FC
Tiago Volpi,"4,00 mi. €",227671,Brasil,            Goleiro,1,19/12/1990 (30),"1,89m",direito,01/01/2020,BRA1_2022,BRA1,2022,São Paulo FC
